,polarity
61547,-12.181577682495117
61548,-12.304349899291992
61549,-11.53611946105957
61550,-11.85134506225586
61551,-6.568026065826416
61552,-9.72088623046875
61553,-12.178998947143555
61554,-12.157285690307617
61555,-12.019121170043945
61556,-11.96174430847168
61557,-12.304349899291992
61558,-12.304349899291992
61559,-12.112523078918457
61560,-12.122705459594727
61561,-11.709362983703613
61562,-11.66231918334961
61563,-7.5926408767700195
61564,-11.971343994140625
61565,-11.763338088989258
61566,-12.304349899291992
61567,-12.017793655395508
61568,-11.66231918334961
61569,-12.175252914428711
61570,-11.849042892456055
61571,-11.488031387329102
61572,-11.643160820007324
61573,-12.079463958740234
61574,-11.748198509216309
61575,-12.304349899291992
61576,-10.370617866516113
61577,-12.158525466918945
61578,-11.989624977111816
61579,-12.143621444702148
61580,-12.304349899291992
61581,-11.367256164550781
61582,-12.304349899291992
61583,-12.112622261047363
61584,-11.947805404663086
61585,-11.996122360229492
61586,-11.8060302734375
61587,-12.112085342407227
61588,-11.66231918334961
61589,-12.07813835144043
61590,-12.057867050170898
61591,-12.165088653564453
61592,-11.488031387329102
61593,-12.064666748046875
61594,-11.85634994506836
61595,-12.24415397644043
61596,-12.176218032836914
61597,-11.945762634277344
61598,-11.328415870666504
61599,-11.53611946105957
61600,-12.304349899291992
61601,-11.709362983703613
61602,-11.499397277832031
61603,-12.304349899291992
61604,-12.116992950439453
61605,-11.971443176269531
61606,-12.172093391418457
61607,-11.643160820007324
61608,-12.166635513305664
61609,-11.625093460083008
61610,-11.44713306427002
61611,-12.304349899291992
61612,-12.065713882446289
61613,-11.883430480957031
61614,-11.971343994140625
61615,-11.709362983703613
61616,-12.304349899291992
61617,-11.997961044311523
61618,-11.716118812561035
61619,-12.304349899291992
61620,-11.66231918334961
61621,-11.07890510559082
61622,-11.643160820007324
61623,-12.304349899291992
61624,-11.976348876953125
61625,-11.625093460083008
61626,-11.502542495727539
61627,-11.591007232666016
61628,-11.58003044128418
61629,-12.065713882446289
61630,-12.116992950439453
61631,-12.304349899291992
61632,-12.101133346557617
61633,-12.304349899291992
61634,-12.28409194946289
61635,-11.762643814086914
61636,-11.63156795501709
61637,-11.643160820007324
61638,-11.643160820007324
61639,-11.874532699584961
61640,-12.026244163513184
61641,-11.47991943359375
61642,-11.598329544067383
61643,-11.498656272888184
61644,-11.952667236328125
61645,-11.753314971923828
61646,-12.304349899291992
61647,-11.700468063354492
61648,-8.563468933105469
61649,-11.66231918334961
61650,-11.625093460083008
61651,-11.790998458862305
61652,-11.508350372314453
61653,-11.643160820007324
61654,-10.264166831970215
61655,-12.170160293579102
61656,-12.012742042541504
61657,-11.284767150878906
61658,-12.204822540283203
61659,-12.151060104370117
61660,-11.222297668457031
61661,-11.520234107971191
61662,-11.66231918334961
61663,-11.883430480957031
61664,-11.973006248474121
61665,-12.112523078918457
61666,-12.304349899291992
61667,-11.539644241333008
61668,-12.105886459350586
61669,-12.304349899291992
61670,-11.625093460083008
61671,-11.643160820007324
61672,-11.625093460083008
61673,-12.117351531982422
61674,-12.18018627166748
61675,-11.51463508605957
61676,-11.719141006469727
61677,-12.304349899291992
61678,-12.006294250488281
61679,-12.178998947143555
61680,-11.877084732055664
61681,-12.304349899291992
61682,-11.66231918334961
61683,-10.902679443359375
61684,-11.625093460083008
61685,-11.99778938293457
61686,-12.02232551574707
61687,-11.363743782043457
61688,-11.828149795532227
61689,-12.036510467529297
61690,-12.002917289733887
61691,-11.66006088256836
61692,-11.788379669189453
61693,-11.66231918334961
61694,-12.304349899291992
61695,-12.129987716674805
61696,-11.933412551879883
61697,-12.178998947143555
61698,-12.304349899291992
61699,-11.75654411315918
61700,-12.281841278076172
61701,-12.304349899291992
61702,-12.304349899291992
61703,-11.66231918334961
61704,-12.202600479125977
61705,-12.304349899291992
61706,-12.0184326171875
61707,-11.625093460083008
61708,-12.158525466918945
61709,-12.158525466918945
61710,-12.087051391601562
61711,-12.304349899291992
61712,-11.608442306518555
61713,-12.304349899291992
61714,-11.985406875610352
61715,-11.607141494750977
61716,-7.5926408767700195
61717,-11.941606521606445
61718,-12.209957122802734
61719,-12.216647148132324
61720,-11.883430480957031
61721,-11.66231918334961
61722,-12.001873016357422
61723,-12.365416526794434
61724,-11.790998458862305
61725,-12.129928588867188
61726,-12.075746536254883
61727,-12.304349899291992
61728,-11.950948715209961
61729,-12.304349899291992
61730,-12.255916595458984
61731,-12.304349899291992
61732,-12.178998947143555
61733,-11.216825485229492
61734,-12.105171203613281
61735,-12.304349899291992
61736,-12.069018363952637
61737,-11.890287399291992
61738,-12.215696334838867
61739,-11.643160820007324
61740,-11.625093460083008
61741,-11.66231918334961
61742,-12.233919143676758
61743,-12.065713882446289
61744,-11.75654411315918
61745,-12.08409309387207
61746,-11.883430480957031
61747,-11.709362983703613
61748,-11.773378372192383
61749,-12.304349899291992
61750,-11.643160820007324
61751,-11.989907264709473
61752,-9.298853874206543
61753,-11.625093460083008
61754,-12.023609161376953
61755,-11.786712646484375
61756,-11.720131874084473
61757,-11.785982131958008
61758,-12.304349899291992
61759,-11.92296028137207
61760,-11.643160820007324
61761,-11.66231918334961
61762,-10.179059982299805
61763,-12.112085342407227
61764,-11.66231918334961
61765,-12.243348121643066
61766,-9.055112838745117
61767,-8.319146156311035
61768,-10.820940017700195
61769,-12.304349899291992
61770,-10.0521879196167
61771,-11.643160820007324
61772,-11.723321914672852
61773,-11.842662811279297
61774,-11.722557067871094
61775,-7.5926408767700195
61776,-6.568026065826416
61777,-12.10025691986084
61778,-11.8566255569458
61779,-12.304349899291992
61780,-5.829629898071289
61781,-12.065713882446289
61782,-12.097654342651367
61783,-10.221962928771973
61784,-11.989907264709473
61785,-12.052186965942383
61786,-8.146517753601074
61787,-11.548245429992676
61788,-11.504683494567871
61789,-11.842662811279297
61790,-11.66231918334961
61791,-11.625093460083008
61792,-11.893096923828125
61793,-9.298853874206543
61794,-11.488031387329102
61795,-11.675323486328125
61796,-12.195768356323242
61797,-11.75654411315918
61798,-12.218147277832031
61799,-9.298853874206543
61800,-12.101133346557617
61801,-11.66231918334961
61802,-10.628196716308594
61803,-12.007054328918457
61804,-12.077460289001465
61805,-11.464997291564941
61806,-11.86768913269043
61807,-12.176515579223633
61808,-11.971343994140625
61809,-11.53611946105957
61810,-12.304349899291992
61811,-11.863092422485352
61812,-12.123249053955078
61813,-12.304349899291992
61814,-11.66231918334961
61815,-11.643160820007324
61816,-12.304349899291992
61817,-12.304349899291992
61818,-11.625093460083008
61819,-12.178998947143555
61820,-11.68554973602295
61821,-11.284767150878906
61822,-12.304349899291992
61823,-12.304349899291992
61824,-11.113851547241211
61825,-12.055745124816895
61826,-12.220901489257812
61827,-11.53611946105957
61828,-12.304349899291992
61829,-11.876523971557617
61830,-11.643160820007324
61831,-12.061609268188477
61832,-11.746479034423828
61833,-11.907693862915039
61834,-11.508350372314453
61835,-12.215850830078125
61836,-12.304349899291992
61837,-12.304349899291992
61838,-12.112622261047363
61839,-11.51565170288086
61840,-11.508350372314453
61841,-11.730752944946289
61842,-12.304349899291992
61843,-10.964980125427246
61844,-12.255134582519531
61845,-11.625093460083008
61846,-11.842662811279297
61847,-11.978473663330078
61848,-12.24540901184082
61849,-11.830110549926758
61850,-12.06652545928955
61851,-11.607349395751953
61852,-11.78293228149414
61853,-11.625093460083008
61854,-11.488031387329102
61855,-12.104990005493164
61856,-11.995882034301758
61857,-10.481494903564453
61858,-12.304349899291992
61859,-11.75654411315918
61860,-12.114116668701172
61861,-12.215850830078125
61862,-11.643160820007324
61863,-12.12619400024414
61864,-11.607349395751953
61865,-11.007143020629883
61866,-11.53611946105957
61867,-11.66231918334961
61868,-11.66231918334961
61869,-12.065713882446289
61870,-11.643160820007324
61871,-11.643160820007324
61872,-12.304349899291992
61873,-11.625093460083008
61874,-12.304349899291992
61875,-10.264166831970215
61876,-12.158525466918945
61877,-12.304349899291992
61878,-11.886941909790039
61879,-11.766042709350586
61880,-11.65785026550293
61881,-11.66231918334961
61882,-11.625093460083008
61883,-11.643160820007324
61884,-12.304349899291992
61885,-11.488031387329102
61886,-12.304349899291992
61887,-11.883430480957031
61888,-11.796043395996094
61889,-9.60720443725586
61890,-12.137042999267578
61891,-12.304349899291992
61892,-11.883430480957031
61893,-12.178998947143555
61894,-10.77768611907959
61895,-12.304349899291992
61896,-11.990041732788086
61897,-11.958810806274414
61898,-11.241409301757812
61899,-12.152542114257812
61900,-11.488031387329102
61901,-12.304349899291992
61902,-11.284767150878906
61903,-11.625093460083008
61904,-12.158525466918945
61905,-12.065713882446289
61906,-11.66231918334961
61907,-10.235115051269531
61908,-11.643160820007324
61909,-11.625093460083008
61910,-11.508350372314453
61911,-11.947040557861328
61912,-12.19563102722168
61913,-11.916511535644531
61914,-12.304349899291992
61915,-11.680953025817871
61916,-12.304349899291992
61917,-12.268482208251953
61918,-11.643160820007324
61919,-11.488031387329102
61920,-11.807985305786133
61921,-12.304349899291992
61922,-11.930000305175781
61923,-11.778051376342773
61924,-11.66231918334961
61925,-12.071962356567383
61926,-11.75654411315918
61927,-11.643160820007324
61928,-12.304349899291992
61929,-12.116693496704102
61930,-12.112523078918457
61931,-12.057867050170898
61932,-11.284767150878906
61933,-12.304349899291992
61934,-11.983465194702148
61935,-7.5926408767700195
61936,-12.14348030090332
61937,-12.365416526794434
61938,-12.304349899291992
61939,-11.66231918334961
61940,-12.058988571166992
61941,-11.598329544067383
61942,-12.304349899291992
61943,-11.989907264709473
61944,-12.261582374572754
61945,-11.643160820007324
61946,-12.017793655395508
61947,-11.90351676940918
61948,-11.694234848022461
61949,-11.983101844787598
61950,-11.691529273986816
61951,-12.25566291809082
61952,-11.598602294921875
61953,-11.678943634033203
61954,-11.644277572631836
61955,-11.66231918334961
61956,-11.788379669189453
61957,-12.123249053955078
61958,-11.66231918334961
61959,-11.68348503112793
61960,-12.212926864624023
61961,-10.264166831970215
61962,-11.53611946105957
61963,-12.215850830078125
61964,-12.112622261047363
61965,-7.835627555847168
61966,-12.178998947143555
61967,-12.273565292358398
61968,-11.989907264709473
61969,-11.643160820007324
61970,-12.304349899291992
61971,-11.66231918334961
61972,-11.643160820007324
61973,-12.08468246459961
61974,-11.999822616577148
61975,-11.954376220703125
61976,-12.304349899291992
61977,-11.972372055053711
61978,-12.304349899291992
61979,-11.733331680297852
61980,-12.19563102722168
61981,-12.146563529968262
61982,-11.488031387329102
61983,-12.1998291015625
61984,-11.935786247253418
61985,-11.488031387329102
61986,-12.304349899291992
61987,-11.625093460083008
61988,-12.010757446289062
61989,-12.144676208496094
61990,-11.790998458862305
61991,-11.508350372314453
61992,-12.076578140258789
61993,-11.682226181030273
61994,-10.714037895202637
61995,-12.304349899291992
61996,-11.973194122314453
61997,-12.123732566833496
61998,-12.304349899291992
61999,-11.383834838867188
62000,-11.790998458862305
62001,-12.147506713867188
62002,-11.53611946105957
62003,-12.158525466918945
62004,-11.643160820007324
62005,-12.304349899291992
62006,-11.469376564025879
62007,-12.131585121154785
62008,-11.643160820007324
62009,-12.053361892700195
62010,-11.875665664672852
62011,-11.46870231628418
62012,-12.304349899291992
62013,-12.010757446289062
62014,-9.733652114868164
62015,-11.941780090332031
62016,-12.111953735351562
62017,-12.178998947143555
62018,-11.47991943359375
62019,-11.905250549316406
62020,-11.950948715209961
62021,-12.304349899291992
62022,-12.304349899291992
62023,-11.53611946105957
62024,-11.488031387329102
62025,-11.53611946105957
62026,-11.709362983703613
62027,-12.065713882446289
62028,-12.175093650817871
62029,-12.080207824707031
62030,-11.487300872802734
62031,-11.568204879760742
62032,-11.989907264709473
62033,-8.832582473754883
62034,-11.706548690795898
62035,-10.264166831970215
62036,-11.284767150878906
62037,-12.304349899291992
62038,-12.204156875610352
62039,-11.488031387329102
62040,-10.264166831970215
62041,-11.675456047058105
62042,-11.598329544067383
62043,-11.973006248474121
62044,-11.66231918334961
62045,-11.746079444885254
62046,-11.801496505737305
62047,-11.598329544067383
62048,-12.304349899291992
62049,-11.488031387329102
62050,-11.625093460083008
62051,-11.96802043914795
62052,-11.598329544067383
62053,-12.304349899291992
62054,-12.304349899291992
62055,-12.071435928344727
62056,-12.16950511932373
62057,-11.68348503112793
62058,-12.304349899291992
62059,-12.261981964111328
62060,-11.883430480957031
62061,-12.048977851867676
